ID,99998.5,74371.3,55310.2,41135.8,30593.9,22752.8,16922.0,12584.9,9359.6,6960.87,5176.9,3850.1,2863.41,2129.55,1583.81,1177.91,876.024,651.509,484.549,360.37,268.005,199.318,148.237,110.25,81.9936,60.9793,45.3517,33.7288,25.0842,18.6553,13.8746,10.3188,7.6741,5.70749,4.24474,3.15689,2.34786,1.74614,1.29861,0.96584,99998.5,74371.3,55310.2,41135.8,30593.9,22752.8,16922.0,12584.9,9359.6,6960.87,5176.9,3850.1,2863.41,2129.55,1583.81,1177.91,876.024,651.509,484.549,360.37,268.005,199.318,148.237,110.25,81.9936,60.9793,45.3517,33.7288,25.0842,18.6553,13.8746,10.3188,7.6741,5.70749,4.24474,3.15689,2.34786,1.74614,1.29861,0.96584,label
1,572.228,575.355,576.852,582.306,581.443,580.864,580.594,580.731,580.644,581.012,582.167,582.979,584.152,585.596,587.26,589.233,591.465,593.805,596.268,598.993,601.964,605.968,611.486,619.965,633.033,651.763,683.802,733.915,812.196,931.245,1111.26,1361.0,1693.46,2086.03,2513.91,2929.15,3295.33,3601.0,3845.89,4048.72,22.7418,17.9971,13.6648,18.3942,14.1601,11.246,9.78036,8.91692,9.08924,9.41438,10.7208,12.3038,14.6469,17.6545,21.5107,26.3557,32.5345,40.4855,50.8269,64.7393,83.4388,108.602,142.319,186.828,245.372,321.141,419.2,543.113,696.535,878.586,1087.06,1297.78,1484.19,1611.04,1654.59,1614.3,1509.17,1373.93,1239.54,1129.28,0
2,572.672,576.261,577.331,582.447,581.659,580.969,580.698,580.903,580.867,581.222,582.346,583.159,584.352,585.779,587.449,589.444,591.66,593.99,596.422,599.058,601.944,605.652,610.936,618.994,631.45,649.6,680.549,729.396,806.46,924.694,1103.42,1357.08,1692.87,2095.51,2532.89,2955.86,3329.88,3635.49,3875.27,4074.31,23.0515,17.7338,13.7022,18.0885,13.9897,11.0812,9.51038,8.85923,8.93673,9.43722,10.7171,12.3772,14.669,17.7176,21.5872,26.4219,32.591,40.5342,50.931,64.9305,83.7891,108.987,142.774,187.882,246.87,323.699,422.769,549.14,705.45,892.064,1106.33,1324.05,1516.21,1648.0,1691.41,1645.64,1535.59,1391.88,1256.4,1134.2,0
3,506.47,507.811,509.416,513.95,513.142,512.752,512.709,512.822,512.781,513.234,514.256,515.129,516.193,517.605,519.237,521.096,523.162,525.339,527.72,530.609,534.229,539.447,547.224,559.211,577.834,605.217,649.696,718.627,825.557,986.06,1218.01,1534.56,1928.38,2372.39,2822.36,3227.83,3566.63,3851.2,4088.7,4281.3,20.0396,15.6845,12.342,16.1581,12.6344,10.2,8.94081,8.56039,8.77082,9.62235,11.2222,13.2124,16.0166,19.6704,24.2829,30.1809,37.8165,47.7999,61.1548,79.09,103.184,135.19,177.785,233.377,305.896,398.821,517.885,666.136,845.953,1057.93,1282.5,1494.71,1658.82,1739.47,1730.31,1641.46,1517.07,1386.65,1279.41,1188.29,0
4,506.317,508.459,509.265,514.042,513.115,512.729,512.755,512.913,512.897,513.258,514.35,515.138,516.295,517.703,519.332,521.245,523.236,525.363,527.706,530.436,533.961,539.003,546.526,558.118,576.307,603.43,648.069,717.775,825.383,990.375,1226.56,1549.32,1950.76,2397.03,2844.11,3238.1,3567.01,3827.71,4044.04,4219.6,19.4622,15.1857,11.8602,15.7603,12.1862,10.1507,8.97118,8.54131,8.84454,9.67167,11.3038,13.3057,16.1227,19.6947,24.3767,30.299,38.0232,48.0886,61.4579,79.6195,103.914,136.285,179.373,235.795,309.454,403.852,524.785,675.941,859.221,1073.82,1299.95,1509.26,1665.8,1736.55,1706.4,1602.37,1462.03,1323.03,1201.68,1113.44,0
5,470.103,469.767,470.142,474.251,473.055,472.457,472.196,472.207,471.697,472.143,473.448,474.19,475.271,476.561,478.139,479.902,481.804,483.928,486.239,489.127,493.269,498.848,507.256,520.042,540.266,570.564,619.831,697.244,816.349,999.261,1262.02,1618.74,2060.83,2551.58,3026.94,3444.73,3785.41,4052.49,4263.83,4450.16,5.23906,4.60986,3.96479,9.2856,7.30081,6.40116,6.20611,6.46597,7.5418,8.78665,10.7263,13.0657,16.1264,20.2416,25.3845,31.958,40.5219,51.7902,66.7042,86.8592,113.903,149.767,197.161,259.36,340.387,443.934,576.613,742.436,942.965,1176.98,1422.66,1646.3,1805.64,1867.17,1818.12,1693.94,1530.9,1369.78,1235.02,1128.6,0
6,469.985,469.9,470.088,474.092,473.045,472.238,472.056,472.1,471.523,471.983,473.277,474.067,475.068,476.349,477.96,479.766,481.717,483.897,486.294,489.311,493.704,499.64,508.639,522.26,543.538,575.291,626.594,705.989,826.805,1011.11,1270.74,1621.84,2046.7,2511.37,2963.71,3363.46,3686.53,3952.69,4163.12,4348.94,6.35935,5.55697,3.79514,10.0044,7.78864,6.86531,6.3055,6.72109,7.54509,8.81568,10.6574,12.9069,16.0256,20.084,25.2637,31.8053,40.3332,51.501,66.3767,86.2722,113.124,148.581,195.381,256.504,335.894,437.365,566.641,727.156,919.107,1142.24,1373.22,1578.96,1723.56,1773.18,1728.02,1613.15,1465.11,1324.56,1207.04,1110.07,0
7,454.987,455.045,454.97,459.091,457.93,457.277,457.054,457.2,456.709,457.184,458.237,459.311,460.546,462.057,463.946,466.164,468.705,471.362,474.049,477.02,480.228,484.556,491.402,500.895,516.067,540.101,577.56,639.621,737.23,885.754,1107.36,1408.48,1784.41,2214.24,2638.59,3023.07,3339.22,3588.39,3778.62,3931.39,5.60562,5.16469,3.77874,8.50769,6.99115,6.07521,5.87841,6.21702,7.21845,8.4517,10.1529,12.3907,15.3942,19.0707,23.6595,29.3633,36.449,45.5401,57.2865,73.1719,94.4618,123.157,162.184,213.409,281.016,368.974,480.971,622.698,795.277,994.787,1211.77,1416.41,1569.28,1639.1,1614.55,1509.69,1362.5,1203.4,1063.57,946.254,0
8,454.714,454.691,455.211,458.858,457.575,457.263,456.861,457.073,456.566,457.044,458.305,459.147,460.303,461.805,463.616,465.876,468.366,471.036,473.759,476.633,479.792,483.805,490.322,499.399,513.854,537.138,573.302,633.746,729.03,875.488,1095.09,1397.46,1783.1,2223.99,2674.57,3084.7,3428.36,3695.86,3905.18,4073.18,5.35371,4.76495,3.64666,8.52775,6.94244,6.01708,5.83035,6.18405,7.17853,8.39243,10.0608,12.2748,15.2853,19.0391,23.6851,29.4148,36.5624,45.6392,57.4373,73.3606,94.738,123.497,162.453,214.012,282.149,370.853,484.252,628.13,804.399,1010.87,1237.69,1455.36,1626.84,1710.92,1698.04,1600.0,1446.16,1285.47,1136.53,1012.76,0
9,434.531,433.806,434.487,438.0,437.029,436.534,436.299,436.439,435.96,436.697,437.228,438.157,438.99,439.951,441.167,442.519,444.143,446.056,448.324,451.242,455.17,460.916,469.772,482.6,502.252,532.075,576.152,644.82,748.03,898.761,1116.22,1405.28,1768.03,2184.67,2614.98,3029.65,3405.16,3740.14,4041.81,4313.51,7.19634,5.85048,4.31022,9.20838,7.11853,6.38074,5.95869,6.16816,6.97655,8.03265,9.31766,11.4469,14.1942,17.766,22.4867,28.5628,36.5455,46.9907,60.7595,79.1796,103.519,135.741,178.597,233.783,305.181,396.66,511.229,653.879,825.661,1024.48,1243.5,1455.0,1631.72,1745.9,1787.75,1763.43,1702.56,1619.24,1539.67,1481.07,0
